filepath,transcript,label
data/TESS/YAF_neutral\YAF_witch_neutral.wav,YAF_witch_neutral,neutral
data/TESS/YAF_neutral\YAF_yearn_neutral.wav,YAF_yearn_neutral,neutral
data/TESS/YAF_neutral\YAF_yes_neutral.wav,YAF_yes_neutral,neutral
data/TESS/YAF_neutral\YAF_young_neutral.wav,YAF_young_neutral,neutral
data/TESS/YAF_neutral\YAF_youth_neutral.wav,YAF_youth_neutral,neutral
data/TESS/YAF_sad\YAF_back_sad.wav,YAF_back_sad,sad
data/TESS/YAF_sad\YAF_bar_sad.wav,YAF_bar_sad,sad
data/TESS/YAF_sad\YAF_base_sad.wav,YAF_base_sad,sad
data/TESS/YAF_sad\YAF_bath_sad.wav,YAF_bath_sad,sad
data/TESS/YAF_sad\YAF_bean_sad.wav,YAF_bean_sad,sad
data/TESS/YAF_sad\YAF_beg_sad.wav,YAF_beg_sad,sad
data/TESS/YAF_sad\YAF_bite_sad.wav,YAF_bite_sad,sad
data/TESS/YAF_sad\YAF_boat_sad.wav,YAF_boat_sad,sad
data/TESS/YAF_sad\YAF_bone_sad.wav,YAF_bone_sad,sad
data/TESS/YAF_sad\YAF_book_sad.wav,YAF_book_sad,sad
data/TESS/YAF_sad\YAF_bought_sad.wav,YAF_bought_sad,sad
data/TESS/YAF_sad\YAF_burn_sad.wav,YAF_burn_sad,sad
data/TESS/YAF_sad\YAF_cab_sad.wav,YAF_cab_sad,sad
data/TESS/YAF_sad\YAF_calm_sad.wav,YAF_calm_sad,sad
data/TESS/YAF_sad\YAF_came_sad.wav,YAF_came_sad,sad
data/TESS/YAF_sad\YAF_cause_sad.wav,YAF_cause_sad,sad
data/TESS/YAF_sad\YAF_chain_sad.wav,YAF_chain_sad,sad
data/TESS/YAF_sad\YAF_chair_sad.wav,YAF_chair_sad,sad
data/TESS/YAF_sad\YAF_chalk_sad.wav,YAF_chalk_sad,sad
data/TESS/YAF_sad\YAF_chat_sad.wav,YAF_chat_sad,sad
data/TESS/YAF_sad\YAF_check_sad.wav,YAF_check_sad,sad
data/TESS/YAF_sad\YAF_cheek_sad.wav,YAF_cheek_sad,sad
data/TESS/YAF_sad\YAF_chief_sad.wav,YAF_chief_sad,sad
data/TESS/YAF_sad\YAF_choice_sad.wav,YAF_choice_sad,sad
data/TESS/YAF_sad\YAF_cool_sad.wav,YAF_cool_sad,sad
data/TESS/YAF_sad\YAF_dab_sad.wav,YAF_dab_sad,sad
data/TESS/YAF_sad\YAF_date_sad.wav,YAF_date_sad,sad
data/TESS/YAF_sad\YAF_dead_sad.wav,YAF_dead_sad,sad
data/TESS/YAF_sad\YAF_death_sad.wav,YAF_death_sad,sad
data/TESS/YAF_sad\YAF_deep_sad.wav,YAF_deep_sad,sad
data/TESS/YAF_sad\YAF_dime_sad.wav,YAF_dime_sad,sad
data/TESS/YAF_sad\YAF_dip_sad.wav,YAF_dip_sad,sad
data/TESS/YAF_sad\YAF_ditch_sad.wav,YAF_ditch_sad,sad
data/TESS/YAF_sad\YAF_dodge_sad.wav,YAF_dodge_sad,sad
data/TESS/YAF_sad\YAF_dog_sad.wav,YAF_dog_sad,sad
data/TESS/YAF_sad\YAF_doll_sad.wav,YAF_doll_sad,sad
data/TESS/YAF_sad\YAF_door_sad.wav,YAF_door_sad,sad
data/TESS/YAF_sad\YAF_fail_sad.wav,YAF_fail_sad,sad
data/TESS/YAF_sad\YAF_fall_sad.wav,YAF_fall_sad,sad
data/TESS/YAF_sad\YAF_far_sad.wav,YAF_far_sad,sad
data/TESS/YAF_sad\YAF_fat_sad.wav,YAF_fat_sad,sad
data/TESS/YAF_sad\YAF_fit_sad.wav,YAF_fit_sad,sad
data/TESS/YAF_sad\YAF_five_sad.wav,YAF_five_sad,sad
data/TESS/YAF_sad\YAF_food_sad.wav,YAF_food_sad,sad
data/TESS/YAF_sad\YAF_gap_sad.wav,YAF_gap_sad,sad
data/TESS/YAF_sad\YAF_gas_sad.wav,YAF_gas_sad,sad
data/TESS/YAF_sad\YAF_gaze_sad.wav,YAF_gaze_sad,sad
data/TESS/YAF_sad\YAF_germ_sad.wav,YAF_germ_sad,sad
data/TESS/YAF_sad\YAF_get_sad.wav,YAF_get_sad,sad
data/TESS/YAF_sad\YAF_gin_sad.wav,YAF_gin_sad,sad
data/TESS/YAF_sad\YAF_goal_sad.wav,YAF_goal_sad,sad
data/TESS/YAF_sad\YAF_good_sad.wav,YAF_good_sad,sad
data/TESS/YAF_sad\YAF_goose_sad.wav,YAF_goose_sad,sad
data/TESS/YAF_sad\YAF_gun_sad.wav,YAF_gun_sad,sad
data/TESS/YAF_sad\YAF_half_sad.wav,YAF_half_sad,sad
data/TESS/YAF_sad\YAF_hall_sad.wav,YAF_hall_sad,sad
data/TESS/YAF_sad\YAF_hash_sad.wav,YAF_hash_sad,sad
data/TESS/YAF_sad\YAF_hate_sad.wav,YAF_hate_sad,sad
data/TESS/YAF_sad\YAF_have_sad.wav,YAF_have_sad,sad
data/TESS/YAF_sad\YAF_haze_sad.wav,YAF_haze_sad,sad
data/TESS/YAF_sad\YAF_hire_sad.wav,YAF_hire_sad,sad
data/TESS/YAF_sad\YAF_hit_sad.wav,YAF_hit_sad,sad
data/TESS/YAF_sad\YAF_hole_sad.wav,YAF_hole_sad,sad
data/TESS/YAF_sad\YAF_home_sad.wav,YAF_home_sad,sad
data/TESS/YAF_sad\YAF_hurl_sad.wav,YAF_hurl_sad,sad
data/TESS/YAF_sad\YAF_hush_sad.wav,YAF_hush_sad,sad
data/TESS/YAF_sad\YAF_jail_sad.wav,YAF_jail_sad,sad
data/TESS/YAF_sad\YAF_jar_sad.wav,YAF_jar_sad,sad
data/TESS/YAF_sad\YAF_join_sad.wav,YAF_join_sad,sad
data/TESS/YAF_sad\YAF_judge_sad.wav,YAF_judge_sad,sad
data/TESS/YAF_sad\YAF_jug_sad.wav,YAF_jug_sad,sad
data/TESS/YAF_sad\YAF_juice_sad.wav,YAF_juice_sad,sad
data/TESS/YAF_sad\YAF_keen_sad.wav,YAF_keen_sad,sad
data/TESS/YAF_sad\YAF_keep_sad.wav,YAF_keep_sad,sad
data/TESS/YAF_sad\YAF_keg_sad.wav,YAF_keg_sad,sad
data/TESS/YAF_sad\YAF_kick_sad.wav,YAF_kick_sad,sad
data/TESS/YAF_sad\YAF_kill_sad.wav,YAF_kill_sad,sad
data/TESS/YAF_sad\YAF_king_sad.wav,YAF_king_sad,sad
data/TESS/YAF_sad\YAF_kite_sad.wav,YAF_kite_sad,sad
data/TESS/YAF_sad\YAF_knock_sad.wav,YAF_knock_sad,sad
data/TESS/YAF_sad\YAF_late_sad.wav,YAF_late_sad,sad
data/TESS/YAF_sad\YAF_laud_sad.wav,YAF_laud_sad,sad
data/TESS/YAF_sad\YAF_lean_sad.wav,YAF_lean_sad,sad
data/TESS/YAF_sad\YAF_learn_sad.wav,YAF_learn_sad,sad
data/TESS/YAF_sad\YAF_lease_sad.wav,YAF_lease_sad,sad
data/TESS/YAF_sad\YAF_lid_sad.wav,YAF_lid_sad,sad
data/TESS/YAF_sad\YAF_life_sad.wav,YAF_life_sad,sad
data/TESS/YAF_sad\YAF_limb_sad.wav,YAF_limb_sad,sad
data/TESS/YAF_sad\YAF_live_sad.wav,YAF_live_sad,sad
data/TESS/YAF_sad\YAF_loaf_sad.wav,YAF_loaf_sad,sad
data/TESS/YAF_sad\YAF_long_sad.wav,YAF_long_sad,sad
data/TESS/YAF_sad\YAF_lore_sad.wav,YAF_lore_sad,sad
data/TESS/YAF_sad\YAF_lose_sad.wav,YAF_lose_sad,sad
data/TESS/YAF_sad\YAF_lot_sad.wav,YAF_lot_sad,sad
data/TESS/YAF_sad\YAF_love_sad.wav,YAF_love_sad,sad
data/TESS/YAF_sad\YAF_luck_sad.wav,YAF_luck_sad,sad
data/TESS/YAF_sad\YAF_make_sad.wav,YAF_make_sad,sad
data/TESS/YAF_sad\YAF_match_sad.wav,YAF_match_sad,sad
data/TESS/YAF_sad\YAF_merge_sad.wav,YAF_merge_sad,sad
data/TESS/YAF_sad\YAF_mess_sad.wav,YAF_mess_sad,sad
data/TESS/YAF_sad\YAF_met_sad.wav,YAF_met_sad,sad
data/TESS/YAF_sad\YAF_mill_sad.wav,YAF_mill_sad,sad
data/TESS/YAF_sad\YAF_mob_sad.wav,YAF_mob_sad,sad
data/TESS/YAF_sad\YAF_mode_sad.wav,YAF_mode_sad,sad
data/TESS/YAF_sad\YAF_mood_sad.wav,YAF_mood_sad,sad
data/TESS/YAF_sad\YAF_moon_sad.wav,YAF_moon_sad,sad
data/TESS/YAF_sad\YAF_mop_sad.wav,YAF_mop_sad,sad
data/TESS/YAF_sad\YAF_mouse_sad.wav,YAF_mouse_sad,sad
data/TESS/YAF_sad\YAF_nag_sad.wav,YAF_nag_sad,sad
data/TESS/YAF_sad\YAF_name_sad.wav,YAF_name_sad,sad
data/TESS/YAF_sad\YAF_near_sad.wav,YAF_near_sad,sad
data/TESS/YAF_sad\YAF_neat_sad.wav,YAF_neat_sad,sad
data/TESS/YAF_sad\YAF_nice_sad.wav,YAF_nice_sad,sad
data/TESS/YAF_sad\YAF_note_sad.wav,YAF_note_sad,sad
data/TESS/YAF_sad\YAF_numb_sad.wav,YAF_numb_sad,sad
data/TESS/YAF_sad\YAF_pad_sad.wav,YAF_pad_sad,sad
data/TESS/YAF_sad\YAF_page_sad.wav,YAF_page_sad,sad
data/TESS/YAF_sad\YAF_pain_sad.wav,YAF_pain_sad,sad
data/TESS/YAF_sad\YAF_pass_sad.wav,YAF_pass_sad,sad
data/TESS/YAF_sad\YAF_pearl_sad.wav,YAF_pearl_sad,sad
data/TESS/YAF_sad\YAF_peg_sad.wav,YAF_peg_sad,sad
data/TESS/YAF_sad\YAF_perch_sad.wav,YAF_perch_sad,sad
data/TESS/YAF_sad\YAF_phone_sad.wav,YAF_phone_sad,sad
data/TESS/YAF_sad\YAF_pick_sad.wav,YAF_pick_sad,sad
data/TESS/YAF_sad\YAF_pike_sad.wav,YAF_pike_sad,sad
data/TESS/YAF_sad\YAF_pole_sad.wav,YAF_pole_sad,sad
data/TESS/YAF_sad\YAF_pool_sad.wav,YAF_pool_sad,sad
data/TESS/YAF_sad\YAF_puff_sad.wav,YAF_puff_sad,sad
data/TESS/YAF_sad\YAF_rag_sad.wav,YAF_rag_sad,sad
data/TESS/YAF_sad\YAF_raid_sad.wav,YAF_raid_sad,sad
data/TESS/YAF_sad\YAF_rain_sad.wav,YAF_rain_sad,sad
data/TESS/YAF_sad\YAF_raise_sad.wav,YAF_raise_sad,sad
data/TESS/YAF_sad\YAF_rat_sad.wav,YAF_rat_sad,sad
data/TESS/YAF_sad\YAF_reach_sad.wav,YAF_reach_sad,sad
data/TESS/YAF_sad\YAF_read_sad.wav,YAF_read_sad,sad
data/TESS/YAF_sad\YAF_red_sad.wav,YAF_red_sad,sad
data/TESS/YAF_sad\YAF_ring_sad.wav,YAF_ring_sad,sad
data/TESS/YAF_sad\YAF_ripe_sad.wav,YAF_ripe_sad,sad
data/TESS/YAF_sad\YAF_road_sad.wav,YAF_road_sad,sad
data/TESS/YAF_sad\YAF_room_sad.wav,YAF_room_sad,sad
data/TESS/YAF_sad\YAF_rose_sad.wav,YAF_rose_sad,sad
data/TESS/YAF_sad\YAF_rot_sad.wav,YAF_rot_sad,sad
data/TESS/YAF_sad\YAF_rough_sad.wav,YAF_rough_sad,sad
data/TESS/YAF_sad\YAF_rush_sad.wav,YAF_rush_sad,sad
data/TESS/YAF_sad\YAF_said_sad.wav,YAF_said_sad,sad
data/TESS/YAF_sad\YAF_sail_sad.wav,YAF_sail_sad,sad
data/TESS/YAF_sad\YAF_search_sad.wav,YAF_search_sad,sad
data/TESS/YAF_sad\YAF_seize_sad.wav,YAF_seize_sad,sad
data/TESS/YAF_sad\YAF_sell_sad.wav,YAF_sell_sad,sad
data/TESS/YAF_sad\YAF_shack_sad.wav,YAF_shack_sad,sad
data/TESS/YAF_sad\YAF_shall_sad.wav,YAF_shall_sad,sad
data/TESS/YAF_sad\YAF_shawl_sad.wav,YAF_shawl_sad,sad
data/TESS/YAF_sad\YAF_sheep_sad.wav,YAF_sheep_sad,sad
data/TESS/YAF_sad\YAF_shirt_sad.wav,YAF_shirt_sad,sad
data/TESS/YAF_sad\YAF_should_sad.wav,YAF_should_sad,sad
data/TESS/YAF_sad\YAF_shout_sad.wav,YAF_shout_sad,sad
data/TESS/YAF_sad\YAF_size_sad.wav,YAF_size_sad,sad
data/TESS/YAF_sad\YAF_soap_sad.wav,YAF_soap_sad,sad
data/TESS/YAF_sad\YAF_soup_sad.wav,YAF_soup_sad,sad
data/TESS/YAF_sad\YAF_sour_sad.wav,YAF_sour_sad,sad
data/TESS/YAF_sad\YAF_south_sad.wav,YAF_south_sad,sad
data/TESS/YAF_sad\YAF_sub_sad.wav,YAF_sub_sad,sad
data/TESS/YAF_sad\YAF_such_sad.wav,YAF_such_sad,sad
data/TESS/YAF_sad\YAF_sure_sad.wav,YAF_sure_sad,sad
data/TESS/YAF_sad\YAF_take_sad.wav,YAF_take_sad,sad
data/TESS/YAF_sad\YAF_talk_sad.wav,YAF_talk_sad,sad
data/TESS/YAF_sad\YAF_tape_sad.wav,YAF_tape_sad,sad
data/TESS/YAF_sad\YAF_team_sad.wav,YAF_team_sad,sad
data/TESS/YAF_sad\YAF_tell_sad.wav,YAF_tell_sad,sad
data/TESS/YAF_sad\YAF_thin_sad.wav,YAF_thin_sad,sad
data/TESS/YAF_sad\YAF_third_sad.wav,YAF_third_sad,sad
data/TESS/YAF_sad\YAF_thought_sad.wav,YAF_thought_sad,sad
data/TESS/YAF_sad\YAF_thumb_sad.wav,YAF_thumb_sad,sad
data/TESS/YAF_sad\YAF_time_sad.wav,YAF_time_sad,sad
data/TESS/YAF_sad\YAF_tip_sad.wav,YAF_tip_sad,sad
data/TESS/YAF_sad\YAF_tire_sad.wav,YAF_tire_sad,sad
data/TESS/YAF_sad\YAF_ton_sad.wav,YAF_ton_sad,sad
data/TESS/YAF_sad\YAF_tool_sad.wav,YAF_tool_sad,sad
data/TESS/YAF_sad\YAF_tough_sad.wav,YAF_tough_sad,sad
data/TESS/YAF_sad\YAF_turn_sad.wav,YAF_turn_sad,sad
data/TESS/YAF_sad\YAF_vine_sad.wav,YAF_vine_sad,sad
data/TESS/YAF_sad\YAF_voice_sad.wav,YAF_voice_sad,sad
data/TESS/YAF_sad\YAF_void_sad.wav,YAF_void_sad,sad
data/TESS/YAF_sad\YAF_vote_sad.wav,YAF_vote_sad,sad
data/TESS/YAF_sad\YAF_wag_sad.wav,YAF_wag_sad,sad
data/TESS/YAF_sad\YAF_walk_sad.wav,YAF_walk_sad,sad
data/TESS/YAF_sad\YAF_wash_sad.wav,YAF_wash_sad,sad
data/TESS/YAF_sad\YAF_week_sad.wav,YAF_week_sad,sad
data/TESS/YAF_sad\YAF_wheat_sad.wav,YAF_wheat_sad,sad
data/TESS/YAF_sad\YAF_when_sad.wav,YAF_when_sad,sad
data/TESS/YAF_sad\YAF_which_sad.wav,YAF_which_sad,sad
data/TESS/YAF_sad\YAF_whip_sad.wav,YAF_whip_sad,sad
data/TESS/YAF_sad\YAF_white_sad.wav,YAF_white_sad,sad
data/TESS/YAF_sad\YAF_wife_sad.wav,YAF_wife_sad,sad
data/TESS/YAF_sad\YAF_wire_sad.wav,YAF_wire_sad,sad
data/TESS/YAF_sad\YAF_witch_sad.wav,YAF_witch_sad,sad
data/TESS/YAF_sad\YAF_yearn_sad.wav,YAF_yearn_sad,sad
data/TESS/YAF_sad\YAF_yes_sad.wav,YAF_yes_sad,sad
data/TESS/YAF_sad\YAF_young_sad.wav,YAF_young_sad,sad
data/TESS/YAF_sad\YAF_youth_sad.wav,YAF_youth_sad,sad
